timestamp;AFz;AF3;AF4;AF7;AF8;Pz;P3;P4
1715069553999;2.57;6.37;2.794;0.037;4.545;-3.949;7.86;1.751
1715069554007;10.319;14.901;11.735;9.76;13.448;25.63;42.059;29.02
1715069554015;25.071;26.45;25.854;21.346;28.685;21.942;44.033;22.799
1715069554023;5.066;5.886;5.551;0.298;7.86;18.626;20.824;22.687
1715069554031;-2.161;1.378;-0.261;-7.525;1.937;2.831;5.811;7.302
1715069554039;7.376;10.841;7.562;0.969;11.474;1.527;10.021;3.874
1715069554047;18.999;21.569;18.552;13.486;22.762;21.122;31.739;22.016
1715069554055;22.203;19.446;20.452;13.188;26.487;20.452;44.405;23.06
1715069554060;-1.192;-0.782;-2.384;-8.605;5.029;16.354;30.883;25.555
1715069554068;-8.978;-7.749;-4.955;-14.342;-4.582;-1.08;11.288;5.513
1715069554076;-1.043;0.931;1.639;-4.619;1.006;-4.061;12.666;-0.149
1715069554084;4.135;7.376;5.253;2.496;5.29;5.998;17.174;17.211
1715069554092;-0.894;1.006;0.112;-6.109;1.602;-12.74;-6.519;3.017
1715069554100;-14.417;-12.74;-13.076;-18.291;-10.58;-1.639;17.285;5.104
1715069554108;12.852;15.497;13.448;7.525;15.162;21.569;41.835;26.524
1715069554116;11.846;10.356;11.101;5.625;14.193;11.958;36.545;17.77
1715069554124;-0.149;0.298;3.465;-5.29;4.806;8.233;17.174;11.101
1715069554132;11.325;13.001;17.509;4.172;17.099;5.625;12.778;11.623
1715069554140;-7.488;-4.47;-7.041;-13.337;-4.359;5.402;9.649;9.462
1715069554148;-13.858;-12.815;-13.597;-17.472;-11.027;-1.9;-0.857;0.484
1715069554156;-4.172;-3.204;-3.204;-8.047;-1.378;-3.874;2.831;1.043
1715069554164;-3.39;-0.596;-2.421;-7.115;-0.745;6.109;17.77;6.072
1715069554172;14.976;12.48;12.293;7.935;15.721;6.184;21.607;5.662
1715069554180;10.021;8.307;6.184;5.96;10.505;18.254;26.04;16.987
1715069554188;-4.806;-3.465;-3.539;-8.829;-3.502;3.166;-3.986;5.104
1715069554196;-7.227;-3.092;-3.427;-11.101;-3.986;0.037;-2.98;1.49
1715069554204;3.576;7.488;4.843;3.316;5.737;13.635;15.795;10.282
1715069554212;18.105;19.222;19.334;15.497;17.919;7.525;15.646;5.625
1715069554220;7.786;8.643;7.339;3.614;8.605;17.807;28.759;15.087
1715069554228;13.746;11.176;12.927;10.021;16.317;25.146;39.004;23.507
1715069554236;9.425;10.431;10.99;4.843;14.193;19.111;28.424;20.787
1715069554244;-10.207;-7.823;-8.382;-13.672;-5.849;1.9;-1.378;6.296
1715069554254;8.382;9.015;11.064;6.035;10.356;9.239;5.364;11.586
1715069554262;7.078;3.986;7.264;4.396;8.792;30.026;41.723;28.61
1715069554270;4.023;3.539;3.763;1.006;5.253;14.529;27.865;16.056
1715069554278;3.539;5.439;3.986;-1.863;4.247;-2.012;-4.47;5.178
1715069554286;10.058;11.213;8.047;4.508;11.325;14.007;24.363;15.162
1715069554294;10.58;10.952;11.176;8.196;10.58;-2.272;13.337;-3.502
1715069554302;2.272;1.192;0.82;-1.863;3.874;7.674;-0.559;9.909
1715069554310;1.863;-0.931;1.751;-5.774;4.359;3.316;0.224;6.78
1715069554318;13.448;11.958;13.97;8.866;15.013;11.101;17.36;18.999
1715069554326;13.411;11.176;8.345;8.233;14.566;21.607;30.138;26.45
1715069554334;7.972;7.264;5.886;0.522;7.972;-1.9;10.245;4.284
1715069554342;13.523;13.709;13.076;8.829;17.956;21.346;30.92;25.667
1715069554350;15.907;15.795;16.131;12.331;19.148;25.332;20.452;32.075
1715069554358;5.439;5.923;7.041;1.453;8.754;12.219;16.652;16.205
1715069554366;14.007;12.182;11.66;11.213;15.907;24.401;36.694;26.152
1715069554374;18.403;15.646;19.446;14.231;20.973;8.233;4.768;14.827
1715069554382;13.225;10.543;14.044;9.276;16.391;26.375;24.885;31.143
1715069554390;16.652;12.852;16.168;11.362;18.217;26.636;33.192;31.516
1715069554398;8.196;7.19;8.643;3.502;10.803;18.589;32.373;23.469
1715069554406;-12.554;-10.58;-9.872;-13.635;-9.35;3.241;7.451;11.921
1715069554414;7.823;8.158;9.35;2.235;10.878;-4.098;-0.671;5.439
1715069554422;15.236;15.236;15.609;10.878;19.446;16.913;20.042;23.954
1715069554430;12.89;9.798;13.374;10.617;18.068;23.991;33.602;26.114
1715069554438;5.662;1.006;5.476;3.055;10.431;10.878;20.713;16.801
1715069554452;6.407;5.551;7.6;5.439;8.009;26.934;33.714;26.301
1715069554460;12.815;13.821;14.268;11.176;12.703;13.858;20.415;17.174
1715069554468;8.754;5.96;8.233;8.866;10.617;28.051;40.717;31.479
1715069554476;3.353;-0.931;2.161;0.298;6.221;17.099;30.1;20.452
1715069554484;9.313;7.525;9.909;7.6;12.256;13.188;15.907;20.862
1715069554492;11.735;10.766;13.225;10.729;14.342;30.51;31.628;29.579
1715069554500;22.65;23.097;26.524;21.458;24.177;23.06;23.73;23.022
1715069554508;0.633;-0.335;1.974;-0.745;1.974;9.499;12.852;11.288
1715069554516;11.325;8.307;12.74;7.078;13.486;14.789;19.93;17.323
1715069554524;33.565;32.745;33.788;31.59;35.837;25.071;42.692;31.069
1715069554532;24.624;23.469;23.73;22.948;26.263;37.663;43.325;38.147
1715069554540;24.177;22.426;27.753;20.75;29.616;21.905;16.913;24.997
1715069554548;11.474;9.052;14.715;7.674;17.025;21.979;25.332;28.722
1715069554556;3.316;0.335;5.364;1.714;5.923;11.474;10.841;18.179
1715069554564;14.044;10.692;15.162;10.058;16.503;20.303;26.226;26.077
1715069554572;22.538;20.303;24.922;18.328;24.55;49.174;61.43;45.896
1715069554580;28.349;25.183;32.41;24.401;31.143;34.086;40.01;34.347
1715069554588;10.543;7.823;10.543;8.047;13.374;31.739;30.287;33.341
1715069554596;5.923;3.576;4.21;-0.224;8.829;27.455;24.922;28.61
1715069554604;4.657;3.316;5.7;1.267;7.674;22.836;28.796;27.269
1715069554612;-0.149;-2.235;2.831;-0.037;2.384;23.879;18.44;25.742
1715069554620;15.832;14.938;18.962;13.635;20.675;25.071;19.93;32.708
1715069554628;5.774;4.806;5.513;2.868;7.115;25.22;23.916;30.287
1715069554636;9.835;9.015;11.772;7.86;12.293;30.957;33.528;33.416
1715069554643;4.359;1.639;6.035;1.714;7.153;20.34;26.71;24.736
1715069554651;2.235;2.049;2.235;-3.465;5.439;34.869;36.843;35.241
1715069554659;13.597;9.052;14.454;5.104;15.572;24.587;21.383;27.604
1715069554667;6.109;0.447;7.264;2.719;9.798;33.565;36.918;31.702
1715069554675;17.472;16.28;17.583;15.423;19.856;48.95;54.352;44.554
1715069554683;11.548;9.649;10.282;8.568;13.672;30.547;29.691;34.943
1715069554691;1.937;-2.794;3.427;-1.378;5.7;35.278;36.433;42.282
1715069554699;2.31;-3.465;3.688;-3.353;5.513;24.289;20.079;26.077
1715069554707;-1.043;-1.825;-2.98;-4.545;2.235;32.373;28.61;31.218
1715069554715;8.903;8.009;9.798;7.674;11.735;40.717;46.566;39.823
1715069554723;20.079;14.938;21.458;16.131;20.862;39.786;40.27;44.517
1715069554731;21.122;18.626;22.426;16.056;23.32;48.056;42.804;50.105
1715069554739;20.564;19.595;23.469;15.46;22.314;31.665;26.71;33.341
1715069554747;9.611;6.817;10.543;4.731;12.89;35.092;46.156;37.104
1715069554755;-3.427;-6.817;-5.7;-7.525;-3.427;17.956;23.954;26.04
1715069554763;-6.743;-7.972;-7.898;-10.505;-6.855;4.992;0.745;8.419
1715069554771;14.082;12.405;13.635;10.356;14.007;41.984;38.408;37.961
1715069554779;32;28.461;33.416;27.865;32.969;42.878;44.778;40.643
1715069554787;22.128;20.377;22.724;19.819;24.512;41.984;49.993;37.7
1715069554795;19.409;16.764;21.383;12.591;22.128;33.006;44.517;29.728
1715069554803;18.217;17.136;20.452;13.299;19.968;29.467;49.807;29.765
1715069554811;4.284;2.235;2.198;0.708;5.662;40.792;34.086;44.741
1715069554819;5.551;0;4.582;0.522;6.966;28.685;14.603;30.249
1715069554827;14.417;9.537;14.678;10.803;15.795;40.196;35.651;40.643
1715069554827;20.489;17.956;19.93;17.732;20.899;30.547;33.118;24.065
1715069554835;28.387;22.314;26.748;22.911;26.561;24.028;28.014;19.558
1715069554843;30.771;25.705;31.441;24.922;32.857;37.886;48.28;36.396
1715069554851;29.43;24.401;28.871;22.687;27.306;20.34;29.542;23.395
1715069554859;11.884;9.388;9.984;7.898;10.319;23.358;32.149;25.257
1715069554867;11.437;6.37;10.431;7.637;11.884;14.082;21.681;17.956
1715069554875;20.75;14.044;17.136;14.752;18.068;13.858;27.381;17.099
1715069554883;13.784;7.153;12.144;6.966;12.107;30.845;25.146;28.089
1715069554891;11.735;6.892;12.815;5.737;10.17;11.064;1.863;9.574
1715069554899;11.995;13.076;11.213;10.319;8.568;30.696;32.298;30.026
1715069554907;10.245;9.388;10.356;5.662;7.786;26.748;34.72;22.762
1715069554915;11.846;8.196;10.915;3.129;10.021;10.245;17.658;11.995
1715069554923;11.064;7.004;11.101;3.092;9.798;19.073;29.281;17.807
1715069554931;23.469;16.317;24.438;15.46;20.34;14.007;24.512;22.054
1715069554939;25.183;21.16;23.916;22.277;25.705;34.682;32.783;42.468
1715069554947;31.888;27.902;28.908;26.71;30.436;36.471;39.227;33.118
1715069554955;31.367;26.748;28.536;22.426;28.312;30.436;36.508;31.553
1715069554963;29.504;28.126;27.753;22.762;28.424;42.245;56.289;45.709
1715069554971;35.502;32.969;38.11;28.722;34.012;31.181;36.471;31.33
1715069554979;22.314;20.34;21.83;15.385;20.042;35.726;37.365;36.024
1715069554987;9.276;8.866;9.313;2.831;8.084;11.325;0.596;11.548
1715069554995;18.552;16.28;18.813;13.672;17.099;11.176;6.966;14.417
1715069555003;35.428;33.006;34.645;32.708;33.751;46.827;55.73;44.107
1715069555011;38.929;39.153;42.692;34.124;36.508;27.902;42.953;24.736
1715069555015;26.114;23.618;23.693;20.117;22.985;25.555;28.871;26.412
1715069555023;27.902;26.45;25.63;21.905;26.748;29.393;21.122;33.304
1715069555031;23.954;22.501;23.656;18.962;23.842;26.897;23.171;33.975
1715069555039;14.64;14.305;15.162;12.591;13.001;41.053;40.643;43.772
1715069555047;30.361;27.865;31.106;25.816;28.424;28.61;25.071;32.82
1715069555055;25.481;25.071;24.14;21.756;23.022;33.081;41.053;35.465
1715069555063;17.621;16.652;15.758;11.511;13.709;23.469;26.412;22.24
1715069555071;18.701;16.54;17.174;9.723;16.913;14.603;4.694;17.025
1715069555079;17.099;14.491;15.162;9.35;15.832;37.476;36.769;35.129
1715069555087;26.114;24.885;26.226;20.191;22.613;28.871;34.235;33.863
1715069555095;30.883;32.298;32.112;26.226;29.02;43.437;52.229;45.449
1715069555103;23.32;22.65;23.32;14.119;19.819;22.314;14.938;23.395
1715069555111;19.521;17.285;20.042;11.362;17.77;3.837;-1.565;4.731
1715069555119;9.09;8.643;8.307;6.221;7.674;18.142;20.266;17.136
1715069555127;14.715;14.231;15.125;6.594;14.231;17.136;20.34;13.97
1715069555135;15.721;13.039;13.895;6.296;14.752;23.507;30.212;21.011
1715069555143;21.905;19.334;20.713;14.938;18.589;20.377;34.794;16.317
1715069555151;31.181;32.112;31.479;27.828;28.983;14.231;21.085;16.354
1715069555159;29.169;31.33;27.94;23.618;28.759;34.831;32.373;35.428
1715069555167;26.785;24.922;26.338;17.136;24.587;12.703;10.99;17.174
1715069555175;10.729;8.829;9.835;0.335;10.803;17.546;14.976;14.976
1715069555183;21.197;21.309;19.819;13.188;19.446;37.514;41.761;33.639
1715069555191;18.254;20.079;17.397;10.99;15.423;24.587;38.594;19.781
1715069555199;1.229;-0.261;-1.043;-7.115;1.714;18.403;8.456;18.701
1715069555220;9.164;6.631;8.494;-2.235;8.531;0.708;-9.723;3.055
1715069555228;38.669;38.743;37.998;32;38.706;40.531;47.721;34.049
1715069555236;37.849;39.004;38.147;33.23;37.923;42.99;39.674;38.11
1715069555244;33.006;32.336;31.516;27.083;31.441;21.346;18.775;22.836
1715069555252;14.789;14.901;11.25;12.256;14.603;29.914;35.465;22.948
1715069555260;25.965;25.518;25.742;20.154;26.301;29.653;41.351;26.003
1715069555268;14.193;16.205;16.019;10.133;17.36;18.664;26.971;20.266
1715069555276;12.331;11.884;11.437;6.035;15.05;5.029;0.633;8.68
1715069555284;19.521;17.285;18.887;11.809;21.271;9.723;6.817;8.941
1715069555292;30.175;26.003;29.355;25.034;33.23;39.078;47.572;32.336
1715069555300;47.944;44.703;45.858;44.182;48.615;33.751;40.531;30.51
1715069555308;23.246;23.022;20.303;21.756;25.22;31.963;34.161;29.169
1715069555316;5.402;7.823;5.886;3.316;8.121;14.305;18.924;8.643
1715069555324;14.901;12.815;16.019;11.735;17.546;13.001;15.609;6.817
1715069555332;34.906;29.691;33.975;28.983;39.376;46.79;50.254;42.655
1715069555340;39.674;35.949;40.568;35.278;40.866;30.063;32.149;26.748
1715069555348;20.638;17.658;18.962;17.881;20.936;32.671;29.281;25.183
1715069555356;7.004;8.941;6.258;9.574;7.264;22.613;23.022;17.062
1715069555364;7.749;13.448;8.196;7.935;5.886;15.944;11.884;18.85
1715069555372;9.127;9.649;7.451;7.078;9.499;23.879;18.291;27.12
1715069555380;19.781;17.472;19.148;14.566;21.458;10.431;10.505;13.076
1715069555388;19.334;19.372;17.844;17.211;19.26;25.369;27.567;30.1
1715069555396;20.154;20.452;19.67;21.234;19.744;24.475;25.965;23.507
1715069555404;16.727;15.125;16.317;16.801;15.832;9.239;8.382;12.405
1715069555404;19.073;16.987;18.217;18.924;18.887;36.471;36.284;37.588
1715069555412;20.489;18.85;22.538;21.607;21.42;20.713;12.107;22.165
1715069555420;17.732;15.944;18.701;17.36;16.689;30.696;39.116;30.324
1715069555428;22.836;21.42;22.873;20.415;22.575;29.095;26.971;26.897
1715069555436;26.375;27.083;29.057;27.94;26.152;22.873;18.44;22.314
1715069555444;28.647;31.143;30.473;30.994;30.026;42.804;49.844;39.935
1715069555452;9.686;12.033;12.74;11.399;8.382;8.941;1.788;8.68
1715069555460;4.172;6.072;4.508;5.066;1.602;18.999;14.64;16.876
1715069555468;22.836;19.707;20.862;20.862;20.601;36.396;38.855;26.673
1715069555476;17.174;13.113;14.938;13.076;15.497;15.125;12.74;8.941
1715069555484;4.992;2.757;4.284;3.651;4.88;23.32;18.589;24.065
1715069555492;34.496;31.553;33.975;32.708;32.596;32.634;29.728;34.831
1715069555500;43.139;44.48;40.494;41.388;41.276;46.901;55.172;43.511
1715069555508;33.565;34.682;32.894;34.98;30.473;34.124;49.77;30.1
1715069555516;23.618;23.916;22.948;24.512;20.899;11.362;15.311;16.876
1715069555524;6.78;7.786;4.694;8.643;5.625;13.411;20.601;8.456
1715069555532;10.766;11.846;10.803;10.505;9.201;7.823;7.339;0.298
1715069555540;-1.155;0.186;-1.639;-2.421;-3.241;12.405;9.052;10.952
1715069555548;2.831;7.153;4.172;3.278;-0.298;21.309;15.832;22.277
1715069555556;12.927;10.952;12.852;10.878;9.798;5.998;3.017;5.215
1715069555564;18.217;15.683;17.136;15.125;17.211;25.295;18.03;21.048
1715069555572;26.003;25.593;27.455;21.011;28.424;19.707;18.068;16.429
1715069555580;7.674;8.717;5.439;4.657;7.264;10.319;19.558;13.001
1715069555588;-3.39;-2.31;-3.576;-3.725;-6.296;7.86;20.899;2.496
1715069555602;6.333;6.072;6.147;6.706;4.657;3.763;9.686;0.037
1715069555610;16.987;18.999;17.099;17.993;15.274;29.728;32.522;22.687
1715069555618;14.38;13.784;13.113;9.499;12.033;2.57;-9.499;3.39
1715069555626;10.692;12.182;9.462;9.35;10.021;21.681;12.554;19.93
1715069555634;6.78;9.798;7.339;10.766;4.135;28.871;32.224;24.848
1715069555642;-4.508;-7.078;-6.407;-4.359;-9.09;1.267;3.837;-2.421
1715069555650;-12.666;-15.646;-13.746;-15.907;-16.093;2.31;18.03;-3.874
1715069555658;-9.015;-12.368;-11.064;-13.262;-12.219;-11.995;-0.224;-12.182
1715069555666;-23.991;-26.636;-24.438;-28.424;-24.214;-6.668;-27.195;-6.892
1715069555674;-18.068;-21.607;-19.595;-21.644;-18.924;1.304;-13.709;-1.788
1715069555682;-5.774;-9.127;-6.817;-8.494;-8.233;1.006;-10.282;-2.235
1715069555690;10.021;6.631;5.737;5.066;7.823;17.881;19.222;9.686
1715069555698;0.708;-0.782;-0.708;-3.725;-2.906;-13.411;-5.513;-17.136
1715069555706;-10.468;-9.611;-10.021;-9.723;-15.125;-8.494;1.118;-13.486
1715069555714;-7.86;-10.245;-12.144;-9.984;-11.772;-0.522;6.966;-5.662
1715069555722;-7.153;-6.966;-8.605;-9.35;-12.182;-9.499;-13.001;-7.19
1715069555730;-9.499;-10.245;-10.729;-13.076;-13.411;7.264;-1.937;10.692
1715069555738;2.086;-2.347;1.229;-4.098;-0.931;-6.221;-4.545;-5.551
1715069555746;-20.638;-24.773;-25.667;-25.854;-22.873;-33.416;-36.061;-28.089
1715069555754;-20.936;-25.295;-23.432;-25.257;-22.948;-33.602;-36.62;-32.745
1715069555762;-11.548;-14.566;-13.448;-15.683;-15.534;-30.51;-28.051;-27.455
1715069555770;-11.213;-12.591;-13.858;-13.672;-15.795;-7.19;13.411;-9.313
1715069555778;-3.241;-9.462;-5.215;-6.631;-6.407;-23.507;-14.864;-22.203
1715069555786;-8.903;-12.033;-11.064;-12.629;-10.841;-13.188;-25.444;-10.096
1715069555784;-9.35;-10.207;-8.829;-12.256;-11.511;-13.225;-18.477;-14.678
1715069555792;-5.402;-6.072;-5.402;-7.749;-9.425;-13.337;-4.917;-18.254
1715069555800;-9.462;-11.176;-11.139;-12.256;-12.144;-0.596;-1.974;-4.619
1715069555808;-12.964;-15.385;-13.746;-18.477;-17.993;-27.157;-35.465;-25.518
1715069555816;-32.373;-36.545;-36.396;-36.284;-37.402;-24.55;-26.636;-21.681
1715069555824;-32.559;-33.863;-35.092;-37.067;-37.439;-20.899;-31.218;-19.148
1715069555832;-19.781;-23.209;-22.165;-28.573;-21.681;-30.547;-34.943;-27.567
1715069555840;-24.661;-25.332;-27.306;-30.622;-27.418;-23.581;-28.647;-18.477
1715069555848;-12.778;-13.97;-13.15;-15.832;-17.434;-31.59;-36.545;-26.748
1715069555856;-17.732;-20.973;-19.185;-23.358;-21.532;-21.793;-27.902;-18.105
1715069555864;-14.38;-17.993;-16.168;-18.44;-18.887;-18.328;-24.252;-17.546
1715069555872;-3.241;-7.19;-5.811;-6.966;-7.004;-17.36;-20.675;-8.866
1715069555880;-19.409;-21.122;-17.993;-20.191;-19.372;-17.658;-20.601;-6.966
1715069555888;-17.434;-20.526;-14.864;-19.372;-20.34;-24.699;-18.03;-14.007
1715069555896;-21.979;-26.487;-22.65;-24.401;-25.257;-18.664;-18.775;-15.199
1715069555904;-17.025;-19.26;-17.77;-19.744;-17.211;-23.171;-27.753;-19.632
1715069555912;-17.695;-19.073;-19.222;-20.452;-19.558;-35.912;-41.984;-30.287
1715069555920;-23.991;-24.661;-26.934;-23.954;-26.04;-14.752;-14.864;-18.85
1715069555928;3.502;0.335;1.043;2.049;3.055;1.229;7.823;-3.055
1715069555936;-10.245;-11.809;-12.852;-10.617;-11.623;-5.662;-3.539;-7.898
1715069555944;-10.058;-11.735;-10.245;-10.505;-10.952;-8.047;-6.37;-5.253
1715069555952;-11.772;-17.881;-8.866;-14.864;-11.288;-16.205;-19.334;-11.101
1715069555960;-13.635;-18.217;-17.509;-16.391;-15.981;-6.966;5.662;-7.004
1715069555968;-3.725;-7.86;-5.774;-6.258;-6.668;-6.78;4.992;-9.984
1715069555983;-14.976;-15.423;-11.101;-17.583;-14.864;-13.895;-28.498;-14.454
1715069555991;-14.119;-17.77;-13.784;-17.509;-14.901;-18.291;-28.796;-15.646
1715069555999;-9.686;-14.305;-9.909;-9.984;-11.586;-19.595;-19.521;-14.082
1715069556007;-14.64;-16.093;-14.752;-11.735;-13.784;-6.482;-4.619;0.298
1715069556015;-5.29;-6.929;-5.066;-5.327;-4.321;-16.354;-14.678;-15.087
1715069556023;-2.794;-3.017;-3.837;-2.98;-6.482;3.204;7.935;-1.937
1715069556031;-1.527;-3.539;-5.178;-2.459;-4.359;7.749;9.499;4.694
1715069556039;-3.017;-4.284;-4.247;-3.427;-3.837;-9.499;-12.293;-8.903
1715069556047;-8.382;-11.809;-10.282;-10.096;-10.245;-0.82;-2.384;-3.949
1715069556055;-3.614;-10.431;-5.774;-8.68;-5.066;-10.543;-15.348;-9.499
1715069556063;-9.947;-11.25;-14.342;-11.548;-12.033;-8.345;-7.227;-6.855
1715069556071;-0.857;-1.863;-4.135;-1.639;-2.906;4.731;2.347;5.96
1715069556079;12.368;8.568;10.915;12.89;9.425;8.307;2.682;10.841
1715069556087;13.337;7.711;8.754;14.231;10.543;27.455;36.694;26.338
1715069556095;14.156;10.58;14.305;13.56;12.293;10.654;18.217;8.345
1715069556103;-4.321;-6.817;-6.966;-7.153;-6.557;-4.247;-13.039;-7.898
1715069556111;-7.19;-8.792;-10.17;-9.574;-9.052;-2.272;-14.342;-0.708
1715069556119;3.8;-0.857;1.267;1.267;0.224;-5.029;-0.298;-2.049
1715069556127;12.964;9.462;9.239;11.958;12.107;17.695;25.369;20.005
1715069556135;25.518;18.738;24.103;21.979;24.922;12.554;11.772;12.256
1715069556143;10.245;3.278;9.649;9.686;9.425;9.127;8.196;3.8
1715069556151;3.241;-1.9;3.055;3.353;2.384;10.617;11.064;3.465
1715069556159;4.582;-0.559;2.943;1.937;2.868;-2.757;2.31;-6.37
1715069556167;11.772;8.084;9.537;10.17;10.021;23.097;31.255;20.266
1715069556169;18.775;13.784;16.28;12.852;15.199;9.201;7.19;8.941
1715069556177;12.219;10.282;9.499;9.537;9.611;9.388;13.039;6.855
1715069556185;14.342;11.623;13.188;12.554;11.399;12.852;17.807;12.07
1715069556193;15.162;10.431;14.789;12.778;12.442;-4.88;3.166;-3.39
1715069556201;13.001;8.866;10.841;13.597;11.437;15.832;30.622;13.262
1715069556209;17.472;10.803;13.709;15.236;14.938;-2.123;8.084;1.453
1715069556217;1.192;-3.874;-2.161;-0.484;-1.341;-12.591;-15.236;-5.476
1715069556225;-0.186;-1.416;-1.229;-2.198;-2.57;-5.141;-2.384;-9.201
1715069556233;7.339;2.533;4.284;4.321;5.029;-3.688;4.731;-5.588
1715069556241;4.806;0.894;0.782;4.023;2.794;9.201;16.801;8.792
1715069556249;9.052;2.719;9.835;9.574;6.817;-10.803;-5.7;-8.158
1715069556257;2.198;-3.725;1.341;3.874;-2.049;-9.537;2.086;-4.172
1715069556265;23.507;20.973;22.24;23.097;19.558;20.303;33.677;18.813
1715069556273;22.165;17.397;17.807;18.068;18.366;7.115;12.703;7.041
1715069556281;7.749;3.502;5.476;8.419;7.041;11.25;16.54;13.337
1715069556289;12.182;9.35;12.852;14.864;12.256;5.625;8.605;9.164
1715069556297;6.035;2.608;4.619;6.147;4.843;0.447;5.849;7.115
1715069556305;-0.969;-6.855;-2.123;-3.017;-4.843;-1.304;5.886;-0.037
1715069556313;18.254;14.156;18.105;17.993;15.199;5.849;8.494;10.245
1715069556321;15.311;11.027;12.517;14.231;12.405;7.488;21.346;13.337
1715069556329;19.185;13.299;19.968;16.391;16.95;-5.811;2.012;0.782
1715069556337;15.311;11.511;12.182;11.735;12.964;1.49;4.47;7.302
1715069556345;8.568;5.476;5.551;6.072;7.786;5.327;15.274;6.519
1715069556353;11.772;7.674;11.66;11.548;11.027;-0.522;6.706;4.21
1715069556358;9.276;4.88;6.221;7.86;8.419;13.262;14.082;17.397
1715069556366;14.38;12.033;13.225;14.529;10.99;4.172;7.041;9.052
1715069556374;4.135;0.82;1.565;6.594;0.745;1.118;5.588;4.098
1715069556382;0.484;-3.539;-2.272;-1.788;-3.055;-1.863;-1.825;-2.757
1715069556390;21.979;21.569;21.234;18.813;16.95;8.568;6.594;7.19
1715069556398;19.148;18.105;18.366;17.248;15.944;28.238;38.072;24.885
1715069556406;6.817;3.092;8.605;4.806;3.017;-5.476;-3.949;0.857
1715069556414;4.694;1.639;3.427;0.745;-0.633;-0.186;-9.574;-0.969
1715069556422;24.661;20.34;23.246;21.793;21.607;25.705;18.328;19.148
1715069556430;21.085;16.987;18.44;18.552;17.658;2.943;2.012;1.416
1715069556438;13.895;10.99;10.692;15.683;9.015;17.695;19.707;16.838
1715069556446;23.06;18.924;21.756;20.489;18.44;13.225;14.119;15.236
1715069556454;5.513;0.708;3.576;4.21;2.645;0.149;0.373;3.539
1715069556462;2.98;-1.974;1.714;0.037;0.782;2.906;2.012;4.172
1715069556470;17.36;11.623;15.832;11.809;14.044;0.596;0.633;2.757
1715069556478;16.466;9.425;9.835;10.766;10.952;14.603;14.715;14.529
1715069556486;21.718;13.337;17.397;16.95;17.285;1.676;6.966;2.272
1715069556494;1.267;-4.396;-1.155;-1.974;-2.049;-9.909;-9.239;-7.264
1715069556502;-0.298;-7.674;-3.241;-4.582;-4.396;-6.482;1.006;-4.88
1715069556510;23.805;17.136;20.489;16.727;18.887;-2.161;0.373;4.619
1715069556518;29.057;24.177;24.214;22.65;28.089;17.881;15.311;24.512
1715069556526;38.296;29.914;33.416;29.691;35.949;8.158;11.213;13.113
1715069556534;28.089;20.675;27.195;23.358;24.885;13.672;12.703;21.197
1715069556542;17.136;10.431;16.242;14.678;14.38;10.282;6.184;17.174
1715069556555;18.738;12.927;20.675;15.609;16.093;-1.565;-0.261;3.278
1715069556563;17.211;12.964;15.87;13.784;15.162;12.48;10.729;20.005
1715069556571;21.569;17.285;20.191;16.578;15.125;3.427;-3.129;6.072
1715069556579;23.097;18.403;22.65;19.111;19.93;16.987;16.205;16.019
1715069556587;20.75;15.534;20.899;17.248;20.713;13.039;15.46;16.838
1715069556595;22.538;20.862;26.189;19.819;20.228;4.359;1.155;12.927
1715069556603;9.164;8.382;9.164;6.445;7.153;15.125;10.692;19.26
1715069556611;30.249;24.81;28.573;24.475;27.083;16.205;14.156;18.626
1715069556619;30.622;23.06;24.885;21.756;27.455;18.589;19.595;24.028
1715069556627;16.205;8.792;13.299;9.574;14.752;8.866;0.969;17.472
1715069556635;16.615;8.158;13.56;8.866;12.89;-12.927;-19.334;-1.155
1715069556643;20.154;14.715;18.217;14.454;16.801;12.219;5.29;18.701
1715069556651;38.967;34.906;41.313;35.949;34.533;27.046;14.119;33.341
1715069556659;33.267;28.349;33.863;30.212;29.43;30.175;26.971;32.671
1715069556667;34.571;29.206;33.304;30.1;30.994;32.485;38.333;33.639
1715069556675;38.929;29.281;36.62;33.341;36.396;17.732;15.646;22.426
1715069556683;24.363;18.254;23.209;20.489;22.911;28.089;24.475;31.777
1715069556691;29.951;23.805;28.946;21.905;26.859;12.591;10.021;16.466
1715069556699;19.558;16.391;16.28;13.821;17.434;8.494;3.502;17.025
1715069556707;4.098;-1.155;0;-1.937;1.453;-6.333;-10.841;-3.465
1715069556715;14.938;9.798;11.586;8.456;11.511;-8.419;-7.86;-1.9
1715069556723;19.819;17.062;15.832;16.354;17.844;10.803;11.809;19.185
1715069556731;25.257;20.377;21.532;20.564;24.214;-3.316;-0.447;6.594
1715069556739;27.418;21.42;22.687;22.687;26.673;8.419;22.128;15.162
1715069556749;28.349;24.624;27.902;27.791;26.785;17.509;22.687;20.377
1715069556757;33.23;29.095;32.708;31.404;29.616;2.086;-0.782;12.405
1715069556765;21.495;17.807;18.515;16.54;18.924;3.278;0.112;16.205
1715069556773;8.754;4.172;7.153;3.763;5.886;-19.819;-22.203;-6.929
1715069556781;16.019;11.884;14.119;12.964;12.144;-4.917;-11.586;5.886
1715069556789;26.822;22.985;24.773;23.432;24.214;20.377;17.025;24.922
