dateTimeCalculatedAt;calculatedAt;workload;workload_raw;stress;stress_raw
"2024-05-07T08:13:44.836Z";1715069624836;1.2409;1.315;1.7907;1.6193
"2024-05-07T08:13:45.013Z";1715069625013;1.2422;1.3163;1.7895;1.6441
"2024-05-07T08:13:45.276Z";1715069625276;1.2416;1.2337;1.7878;1.6149
"2024-05-07T08:13:45.501Z";1715069625501;1.2425;1.2085;1.7863;1.6323
"2024-05-07T08:13:45.644Z";1715069625644;1.2437;1.0611;1.7841;1.5877
"2024-05-07T08:13:45.83Z";1715069625830;1.2432;0.9815;1.7821;1.5748
"2024-05-07T08:13:45.99Z";1715069625990;1.2418;0.991;1.7803;1.5995
"2024-05-07T08:13:46.164Z";1715069626164;1.2395;1.0316;1.779;1.6428
"2024-05-07T08:13:46.386Z";1715069626386;1.2376;1.0177;1.7772;1.574
"2024-05-07T08:13:46.631Z";1715069626631;1.2348;1.0311;1.7745;1.5471
"2024-05-07T08:13:46.776Z";1715069626776;1.2335;1.0085;1.7719;1.5997
"2024-05-07T08:13:46.981Z";1715069626981;1.2319;1.0895;1.7692;1.6424
"2024-05-07T08:13:47.23Z";1715069627230;1.2295;1.1077;1.7677;1.7148
"2024-05-07T08:13:47.381Z";1715069627381;1.2264;1.1522;1.7673;1.7649
"2024-05-07T08:13:47.506Z";1715069627506;1.2237;1.2167;1.7664;1.7465
"2024-05-07T08:13:47.703Z";1715069627703;1.2223;1.276;1.766;1.7727
"2024-05-07T08:13:47.907Z";1715069627907;1.2216;1.2667;1.7657;1.7596
"2024-05-07T08:13:48.119Z";1715069628119;1.2225;1.321;1.7649;1.7403
"2024-05-07T08:13:48.305Z";1715069628305;1.224;1.3;1.7652;1.7735
"2024-05-07T08:13:48.688Z";1715069628688;1.2231;1.3108;1.7646;1.7122
"2024-05-07T08:13:48.922Z";1715069628922;1.2222;1.3767;1.7638;1.6994
"2024-05-07T08:13:49.085Z";1715069629085;1.2234;1.4503;1.7625;1.6534
"2024-05-07T08:13:49.346Z";1715069629346;1.2256;1.4765;1.7604;1.6317
"2024-05-07T08:13:49.469Z";1715069629469;1.2284;1.4784;1.758;1.6153
"2024-05-07T08:13:49.667Z";1715069629667;1.2306;1.566;1.756;1.6729
"2024-05-07T08:13:49.862Z";1715069629862;1.2345;1.6915;1.7522;1.6176
"2024-05-07T08:13:50.04Z";1715069630040;1.2371;1.6319;1.7466;1.5965
"2024-05-07T08:13:50.208Z";1715069630208;1.24;1.6656;1.7407;1.6494
"2024-05-07T08:13:50.424Z";1715069630424;1.2431;1.7542;1.7352;1.7525
"2024-05-07T08:13:50.634Z";1715069630634;1.2456;1.6981;1.7305;1.808
"2024-05-07T08:13:50.788Z";1715069630788;1.2457;1.4903;1.7258;1.8436
"2024-05-07T08:13:50.992Z";1715069630992;1.2443;1.3802;1.7206;1.8533
"2024-05-07T08:13:51.175Z";1715069631175;1.2419;1.2969;1.7167;1.9046
"2024-05-07T08:13:51.435Z";1715069631435;1.2395;1.3177;1.7122;1.9556
"2024-05-07T08:13:51.6Z";1715069631600;1.2367;1.1839;1.7077;1.9474
"2024-05-07T08:13:51.777Z";1715069631777;1.2324;1.0589;1.7052;2.0432
"2024-05-07T08:13:51.936Z";1715069631936;1.226;0.9129;1.7037;2.0679
"2024-05-07T08:13:52.15Z";1715069632150;1.2202;0.9409;1.7034;2.0454
"2024-05-07T08:13:52.464Z";1715069632464;1.216;0.9892;1.7021;1.9456
"2024-05-07T08:13:52.573Z";1715069632573;1.2126;0.9759;1.6998;1.8845
"2024-05-07T08:13:52.711Z";1715069632711;1.2098;1.0165;1.6985;1.9499
"2024-05-07T08:13:52.917Z";1715069632917;1.2081;1.0408;1.6963;1.8224
"2024-05-07T08:13:53.139Z";1715069633139;1.2075;1.0666;1.6942;1.7876
"2024-05-07T08:13:53.494Z";1715069633494;1.2077;1.105;1.6911;1.6799
"2024-05-07T08:13:53.821Z";1715069633821;1.208;1.1063;1.6875;1.6365
"2024-05-07T08:13:53.865Z";1715069633865;1.2106;1.2113;1.684;1.5816
"2024-05-07T08:13:54.047Z";1715069634047;1.2126;1.2012;1.6821;1.562
"2024-05-07T08:13:54.364Z";1715069634364;1.2158;1.2961;1.6789;1.5378
"2024-05-07T08:13:54.599Z";1715069634599;1.2184;1.2303;1.6758;1.5781
"2024-05-07T08:13:54.634Z";1715069634634;1.222;1.2791;1.6731;1.5742
"2024-05-07T08:13:54.812Z";1715069634812;1.2249;1.2633;1.6714;1.567
"2024-05-07T08:13:54.997Z";1715069634997;1.2267;1.2405;1.6717;1.6961
"2024-05-07T08:13:55.291Z";1715069635291;1.2274;1.1942;1.6722;1.6964
"2024-05-07T08:13:55.418Z";1715069635418;1.2292;1.2384;1.674;1.764
"2024-05-07T08:13:55.62Z";1715069635620;1.2322;1.3029;1.6765;1.7362
"2024-05-07T08:13:55.789Z";1715069635789;1.236;1.4074;1.6787;1.745
"2024-05-07T08:13:55.996Z";1715069635996;1.2393;1.3459;1.6806;1.7882
"2024-05-07T08:13:56.164Z";1715069636164;1.2421;1.2383;1.6826;1.769
"2024-05-07T08:13:56.429Z";1715069636429;1.2461;1.317;1.6852;1.7831
"2024-05-07T08:13:56.579Z";1715069636579;1.2501;1.3487;1.6886;1.801
"2024-05-07T08:13:56.765Z";1715069636765;1.2546;1.4527;1.6908;1.7448
"2024-05-07T08:13:57.017Z";1715069637017;1.259;1.4373;1.6924;1.7151
"2024-05-07T08:13:57.162Z";1715069637162;1.263;1.3729;1.6942;1.7264
"2024-05-07T08:13:57.39Z";1715069637390;1.2663;1.3722;1.696;1.7418
"2024-05-07T08:13:57.588Z";1715069637588;1.2679;1.3227;1.6997;1.8077
"2024-05-07T08:13:57.728Z";1715069637728;1.2689;1.2619;1.7033;1.8189
"2024-05-07T08:13:57.912Z";1715069637912;1.2701;1.2891;1.7072;1.7941
"2024-05-07T08:13:58.318Z";1715069638318;1.27;1.2774;1.7103;1.7307
"2024-05-07T08:13:58.52Z";1715069638520;1.2698;1.2583;1.714;1.7632
"2024-05-07T08:13:58.661Z";1715069638661;1.2684;1.2506;1.7186;1.8298
"2024-05-07T08:13:58.951Z";1715069638951;1.2652;1.1299;1.7231;1.8705
"2024-05-07T08:13:59.114Z";1715069639114;1.2625;1.1967;1.7277;1.8591
"2024-05-07T08:13:59.24Z";1715069639240;1.26;1.1969;1.7324;1.8545
"2024-05-07T08:13:59.444Z";1715069639444;1.2571;1.1401;1.7362;1.8399
"2024-05-07T08:13:59.74Z";1715069639740;1.2542;1.0827;1.7393;1.8452
"2024-05-07T08:13:59.83Z";1715069639830;1.2512;1.0892;1.7425;1.8564
"2024-05-07T08:14:00.002Z";1715069640002;1.2484;1.112;1.7455;1.8702
"2024-05-07T08:14:00.271Z";1715069640271;1.2463;1.0764;1.7496;1.9263
"2024-05-07T08:14:00.403Z";1715069640403;1.2453;1.127;1.7529;1.8761
"2024-05-07T08:14:00.681Z";1715069640681;1.2459;1.1118;1.7565;1.8554
"2024-05-07T08:14:00.78Z";1715069640780;1.2476;1.1089;1.7593;1.7889
"2024-05-07T08:14:00.966Z";1715069640966;1.2497;1.1442;1.7633;1.8986
"2024-05-07T08:14:01.153Z";1715069641153;1.2507;1.1077;1.7658;1.8264
"2024-05-07T08:14:01.404Z";1715069641404;1.2521;1.1236;1.7697;1.8662
"2024-05-07T08:14:01.537Z";1715069641537;1.2538;1.1594;1.7724;1.753
"2024-05-07T08:14:01.729Z";1715069641729;1.2565;1.2065;1.7733;1.6692
"2024-05-07T08:14:01.991Z";1715069641991;1.2575;1.1707;1.7748;1.7566
"2024-05-07T08:14:02.146Z";1715069642146;1.258;1.1421;1.7742;1.6629
"2024-05-07T08:14:02.306Z";1715069642306;1.2584;1.1857;1.7736;1.7217
"2024-05-07T08:14:02.574Z";1715069642574;1.2577;1.1601;1.7721;1.6384
"2024-05-07T08:14:02.828Z";1715069642828;1.2579;1.291;1.7691;1.5466
"2024-05-07T08:14:03.148Z";1715069643148;1.2576;1.2423;1.7654;1.4806
"2024-05-07T08:14:03.365Z";1715069643365;1.2559;1.1942;1.7611;1.4156
"2024-05-07T08:14:03.465Z";1715069643465;1.2541;1.1649;1.7553;1.3431
"2024-05-07T08:14:03.713Z";1715069643713;1.2508;1.0618;1.7509;1.3798
"2024-05-07T08:14:03.916Z";1715069643916;1.2472;1.1124;1.7463;1.3563
"2024-05-07T08:14:04.034Z";1715069644034;1.2431;1.1428;1.7405;1.2151
"2024-05-07T08:14:04.229Z";1715069644229;1.2378;1.0789;1.7345;1.1833
"2024-05-07T08:14:04.445Z";1715069644445;1.2326;1.0847;1.7283;1.1527
"2024-05-07T08:14:04.694Z";1715069644694;1.225;0.9948;1.7223;1.2178
"2024-05-07T08:14:04.95Z";1715069644950;1.2165;1.0558;1.7185;1.3321
"2024-05-07T08:14:05.007Z";1715069645007;1.2116;1.269;1.7148;1.3207
"2024-05-07T08:14:05.196Z";1715069645196;1.2052;1.1803;1.7112;1.3782
"2024-05-07T08:14:05.409Z";1715069645409;1.1982;1.2283;1.707;1.4432
"2024-05-07T08:14:05.588Z";1715069645588;1.193;1.313;1.7027;1.4855
"2024-05-07T08:14:05.788Z";1715069645788;1.1908;1.3201;1.6983;1.5136
"2024-05-07T08:14:05.964Z";1715069645964;1.1899;1.3129;1.6944;1.5603
"2024-05-07T08:14:06.164Z";1715069646164;1.19;1.3092;1.6909;1.6413
"2024-05-07T08:14:06.356Z";1715069646356;1.1901;1.3211;1.6873;1.6853
"2024-05-07T08:14:06.589Z";1715069646589;1.1927;1.3843;1.6834;1.6504
"2024-05-07T08:14:06.839Z";1715069646839;1.1971;1.3844;1.6772;1.5837
"2024-05-07T08:14:07.031Z";1715069647031;1.2027;1.3324;1.6708;1.5848
"2024-05-07T08:14:07.174Z";1715069647174;1.2085;1.3813;1.665;1.6079
"2024-05-07T08:14:07.321Z";1715069647321;1.2138;1.3804;1.6594;1.5304
"2024-05-07T08:14:07.518Z";1715069647518;1.2193;1.3908;1.6541;1.4821
"2024-05-07T08:14:07.897Z";1715069647897;1.2242;1.3837;1.6483;1.5167
"2024-05-07T08:14:08.175Z";1715069648175;1.228;1.3252;1.6441;1.5065
"2024-05-07T08:14:08.313Z";1715069648313;1.232;1.3689;1.6397;1.4573
"2024-05-07T08:14:08.467Z";1715069648467;1.2353;1.3495;1.6363;1.4285
"2024-05-07T08:14:08.661Z";1715069648661;1.2388;1.3739;1.6333;1.4136
"2024-05-07T08:14:08.85Z";1715069648850;1.2397;1.276;1.6334;1.5844
"2024-05-07T08:14:09.019Z";1715069649019;1.2403;1.2447;1.6338;1.5908
"2024-05-07T08:14:09.22Z";1715069649220;1.2383;1.1476;1.6343;1.5799
"2024-05-07T08:14:09.416Z";1715069649416;1.2369;1.1247;1.6347;1.6072
"2024-05-07T08:14:09.617Z";1715069649617;1.2346;1.1036;1.6356;1.637
"2024-05-07T08:14:09.819Z";1715069649819;1.2321;1.0808;1.6367;1.6531
"2024-05-07T08:14:10.009Z";1715069650009;1.2285;0.9723;1.6371;1.7277
"2024-05-07T08:14:10.211Z";1715069650211;1.2275;1.1178;1.6363;NaN
"2024-05-07T08:14:10.39Z";1715069650390;1.2267;1.1727;1.6362;1.7584
"2024-05-07T08:14:10.625Z";1715069650625;1.2259;1.2444;1.6349;NaN
"2024-05-07T08:14:10.754Z";1715069650754;1.2234;NaN;1.6333;NaN
"2024-05-07T08:14:10.967Z";1715069650967;1.2217;NaN;1.6312;NaN
"2024-05-07T08:14:11.143Z";1715069651143;1.2215;NaN;1.6292;NaN
"2024-05-07T08:14:11.342Z";1715069651342;1.2202;NaN;1.627;NaN
"2024-05-07T08:14:11.544Z";1715069651544;1.2183;NaN;1.6244;NaN
"2024-05-07T08:14:11.755Z";1715069651755;1.2149;NaN;1.6226;NaN
"2024-05-07T08:14:11.933Z";1715069651933;1.2117;NaN;1.6212;NaN
"2024-05-07T08:14:12.159Z";1715069652159;1.2093;NaN;1.6196;NaN
"2024-05-07T08:14:12.287Z";1715069652287;1.2068;NaN;1.6177;NaN
"2024-05-07T08:14:12.748Z";1715069652748;1.205;NaN;1.6147;NaN
"2024-05-07T08:14:12.869Z";1715069652869;1.2041;NaN;1.6114;NaN
"2024-05-07T08:14:13.137Z";1715069653137;1.2028;NaN;1.6084;NaN
"2024-05-07T08:14:13.272Z";1715069653272;1.2016;NaN;1.6063;NaN
"2024-05-07T08:14:13.497Z";1715069653497;1.2006;NaN;1.6037;NaN
"2024-05-07T08:14:13.677Z";1715069653677;1.1998;NaN;1.5998;NaN
"2024-05-07T08:14:13.88Z";1715069653880;1.201;NaN;1.595;NaN
"2024-05-07T08:14:14.083Z";1715069654083;1.2011;NaN;1.5903;NaN
"2024-05-07T08:14:14.219Z";1715069654219;1.2011;NaN;1.5855;NaN
"2024-05-07T08:14:14.528Z";1715069654528;1.2022;NaN;1.5808;NaN
"2024-05-07T08:14:14.65Z";1715069654650;1.2044;NaN;1.5758;NaN
"2024-05-07T08:14:14.923Z";1715069654923;1.2065;NaN;1.5704;NaN
"2024-05-07T08:14:15.011Z";1715069655011;1.2083;NaN;1.5645;NaN
"2024-05-07T08:14:15.169Z";1715069655169;1.2109;NaN;1.5573;NaN
"2024-05-07T08:14:15.402Z";1715069655402;1.2344;2.352;1.5508;NaN
"2024-05-07T08:14:15.618Z";1715069655618;1.2601;2.4471;1.5444;NaN
"2024-05-07T08:14:15.962Z";1715069655962;1.2865;2.4808;1.5392;NaN
"2024-05-07T08:14:16.104Z";1715069656104;1.3106;2.3974;1.5314;NaN
"2024-05-07T08:14:16.297Z";1715069656297;1.3146;NaN;1.5249;NaN
"2024-05-07T08:14:16.44Z";1715069656440;1.3184;NaN;1.5171;NaN
"2024-05-07T08:14:16.526Z";1715069656526;1.3216;NaN;1.5116;NaN
"2024-05-07T08:14:16.709Z";1715069656709;1.324;NaN;1.5079;NaN
"2024-05-07T08:14:16.91Z";1715069656910;1.3273;NaN;1.5018;NaN
"2024-05-07T08:14:17.19Z";1715069657190;1.3313;NaN;1.4978;NaN
"2024-05-07T08:14:17.529Z";1715069657529;1.3345;NaN;1.492;NaN
"2024-05-07T08:14:17.664Z";1715069657664;1.3385;NaN;1.4882;NaN
"2024-05-07T08:14:17.866Z";1715069657866;1.3396;NaN;1.4866;NaN
"2024-05-07T08:14:18.056Z";1715069658056;1.3419;NaN;1.4868;NaN
"2024-05-07T08:14:18.268Z";1715069658268;1.3455;NaN;1.4888;NaN
"2024-05-07T08:14:18.508Z";1715069658508;1.35;NaN;1.4931;NaN
"2024-05-07T08:14:18.685Z";1715069658685;1.3574;NaN;1.4965;NaN
"2024-05-07T08:14:18.889Z";1715069658889;1.3639;NaN;1.5009;NaN
"2024-05-07T08:14:19.035Z";1715069659035;1.3699;NaN;1.5101;NaN
"2024-05-07T08:14:19.249Z";1715069659249;1.3779;NaN;1.521;NaN
"2024-05-07T08:14:19.409Z";1715069659409;1.3863;NaN;1.5337;NaN
"2024-05-07T08:14:19.605Z";1715069659605;1.3978;NaN;1.545;NaN
"2024-05-07T08:14:19.795Z";1715069659795;1.4082;NaN;1.5529;NaN
"2024-05-07T08:14:20.041Z";1715069660041;1.4125;NaN;1.5618;NaN
"2024-05-07T08:14:20.151Z";1715069660151;1.42;NaN;1.5692;NaN
"2024-05-07T08:14:20.359Z";1715069660359;1.4264;NaN;1.5744;NaN
"2024-05-07T08:14:20.615Z";1715069660615;1.4303;NaN;1.5783;NaN
"2024-05-07T08:14:20.789Z";1715069660789;1.4343;NaN;1.5812;NaN
"2024-05-07T08:14:20.93Z";1715069660930;1.4388;NaN;1.5822;NaN
"2024-05-07T08:14:21.168Z";1715069661168;1.4708;2.175;1.5793;NaN
"2024-05-07T08:14:21.316Z";1715069661316;1.5007;2.128;1.5737;NaN
"2024-05-07T08:14:21.518Z";1715069661518;1.5208;1.9256;1.5694;NaN
"2024-05-07T08:14:21.781Z";1715069661781;1.5375;1.8365;1.5686;NaN
"2024-05-07T08:14:21.904Z";1715069661904;1.5512;1.7028;1.5676;NaN
"2024-05-07T08:14:22.303Z";1715069662303;1.563;1.6978;1.5649;NaN
"2024-05-07T08:14:22.501Z";1715069662501;1.5745;1.6913;1.5674;NaN
"2024-05-07T08:14:22.728Z";1715069662728;1.5817;1.5861;1.5739;NaN
"2024-05-07T08:14:22.964Z";1715069662964;1.5842;1.4515;1.5787;NaN
"2024-05-07T08:14:23.041Z";1715069663041;1.5884;1.4379;1.5853;NaN
"2024-05-07T08:14:23.256Z";1715069663256;1.5889;1.3823;1.5981;NaN
"2024-05-07T08:14:23.414Z";1715069663414;1.5912;1.4116;1.6169;NaN
"2024-05-07T08:14:23.803Z";1715069663803;1.597;1.5305;1.6423;NaN
"2024-05-07T08:14:23.868Z";1715069663868;1.6032;1.4425;1.6506;NaN
"2024-05-07T08:14:24Z";1715069664000;1.6191;1.6744;1.6605;NaN
"2024-05-07T08:14:24.234Z";1715069664234;1.641;1.7407;1.6767;NaN
"2024-05-07T08:14:24.402Z";1715069664402;1.6745;2.0274;1.694;NaN
"2024-05-07T08:14:24.593Z";1715069664593;1.7152;2.2043;1.7131;NaN
"2024-05-07T08:14:24.895Z";1715069664895;1.7614;2.3262;1.7431;NaN
"2024-05-07T08:14:25.021Z";1715069665021;1.8136;2.3836;1.7584;NaN
"2024-05-07T08:14:25.149Z";1715069665149;1.8601;2.373;1.7584;NaN
"2024-05-07T08:14:25.37Z";1715069665370;1.9077;2.4561;NaN;NaN
"2024-05-07T08:14:25.53Z";1715069665530;1.9526;2.4584;NaN;NaN
"2024-05-07T08:14:25.764Z";1715069665764;1.9682;2.3885;NaN;NaN
"2024-05-07T08:14:25.937Z";1715069665937;1.9779;2.2485;1.7126;1.7126
"2024-05-07T08:14:26.137Z";1715069666137;1.979;2.0132;1.6901;1.6676
"2024-05-07T08:14:26.308Z";1715069666308;1.9782;1.9531;1.6917;1.6949
"2024-05-07T08:14:26.608Z";1715069666608;1.9739;1.8416;1.7006;1.7274
"2024-05-07T08:14:26.721Z";1715069666721;1.9694;1.8241;1.7038;1.7164
"2024-05-07T08:14:27.09Z";1715069667090;1.962;1.7175;1.7019;1.6924
"2024-05-07T08:14:27.334Z";1715069667334;1.9535;1.6638;1.6978;1.673
"2024-05-07T08:14:27.508Z";1715069667508;1.9497;1.8166;1.6853;1.5983
"2024-05-07T08:14:27.649Z";1715069667649;1.9466;1.8355;1.6731;1.5749
"2024-05-07T08:14:27.865Z";1715069667865;1.9434;1.8249;1.6627;1.5694
"2024-05-07T08:14:28.032Z";1715069668032;1.939;1.771;1.6575;1.6052
"2024-05-07T08:14:28.228Z";1715069668228;1.9373;1.8718;1.6513;1.583
"2024-05-07T08:14:28.49Z";1715069668490;1.9368;1.9188;1.64;1.5047
"2024-05-07T08:14:28.649Z";1715069668649;1.9368;1.9371;1.6267;1.4533
"2024-05-07T08:14:28.818Z";1715069668818;1.9357;1.8876;1.6166;1.4764
"2024-05-07T08:14:29.044Z";1715069669044;1.9381;2.0426;1.6083;1.484
"2024-05-07T08:14:29.178Z";1715069669178;1.9348;1.7892;1.5993;1.4554
"2024-05-07T08:14:29.368Z";1715069669368;1.9291;1.6706;1.5967;1.5511
"2024-05-07T08:14:29.611Z";1715069669611;1.9205;1.5255;1.5946;1.5576
"2024-05-07T08:14:29.825Z";1715069669825;1.9119;1.5082;1.5962;1.6263
"2024-05-07T08:14:29.947Z";1715069669947;1.9053;1.5892;1.5962;1.5959
"2024-05-07T08:14:30.164Z";1715069670164;1.8979;1.5347;1.5968;1.6087
"2024-05-07T08:14:30.343Z";1715069670343;1.8779;1.3509;1.5995;1.6604
"2024-05-07T08:14:30.53Z";1715069670530;1.8568;1.3917;1.5996;1.6017
"2024-05-07T08:14:30.779Z";1715069670779;1.844;NaN;1.5996;NaN
"2024-05-07T08:14:31.027Z";1715069671027;1.8211;1.275;1.5996;NaN
"2024-05-07T08:14:31.16Z";1715069671160;1.8146;1.4926;1.5996;NaN
"2024-05-07T08:14:31.337Z";1715069671337;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:31.52Z";1715069671520;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:31.99Z";1715069671990;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:32.098Z";1715069672098;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:32.252Z";1715069672252;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:32.456Z";1715069672456;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:32.637Z";1715069672637;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:32.867Z";1715069672867;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:33.062Z";1715069673062;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:33.266Z";1715069673266;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:33.421Z";1715069673421;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:33.618Z";1715069673618;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:33.836Z";1715069673836;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:33.988Z";1715069673988;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:34.209Z";1715069674209;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:34.427Z";1715069674427;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:34.553Z";1715069674553;1.8146;NaN;1.5996;NaN
"2024-05-07T08:14:34.768Z";1715069674768;1.8133;1.7495;1.5996;NaN
"2024-05-07T08:14:34.968Z";1715069674968;1.8133;NaN;1.5905;1.3722
"2024-05-07T08:14:35.214Z";1715069675214;1.8147;1.8848;1.5826;1.3851
"2024-05-07T08:14:35.317Z";1715069675317;1.8179;1.9867;1.5748;1.3706
"2024-05-07T08:14:35.508Z";1715069675508;1.823;2.0929;1.5674;1.3691
"2024-05-07T08:14:35.728Z";1715069675728;1.8285;2.1283;1.5603;1.3604
"2024-05-07T08:14:35.946Z";1715069675946;1.8369;2.2941;1.5562;1.4365
"2024-05-07T08:14:36.131Z";1715069676131;1.8394;2.3193;1.5555;1.537
"2024-05-07T08:14:36.35Z";1715069676350;1.8423;2.2907;1.553;1.476
"2024-05-07T08:14:36.667Z";1715069676667;1.8469;2.1841;1.5487;1.4096
"2024-05-07T08:14:36.868Z";1715069676868;1.8535;2.205;1.5445;1.4064
"2024-05-07T08:14:37.06Z";1715069677060;1.8618;2.1678;1.54;1.3877
"2024-05-07T08:14:37.255Z";1715069677255;1.8711;2.2157;1.5348;1.3515
"2024-05-07T08:14:37.491Z";1715069677491;1.8776;2.0558;1.5292;1.3273
"2024-05-07T08:14:37.617Z";1715069677617;1.8861;2.0608;1.5221;1.2606
"2024-05-07T08:14:37.837Z";1715069677837;1.8949;1.9453;1.5149;1.2425
"2024-05-07T08:14:38.052Z";1715069678052;1.9025;1.8644;1.5068;1.1897
"2024-05-07T08:14:38.294Z";1715069678294;1.9143;2.0438;1.4981;1.1479
"2024-05-07T08:14:38.471Z";1715069678471;1.9246;1.9881;1.4907;1.1902
"2024-05-07T08:14:38.589Z";1715069678589;1.9343;2.0756;1.4836;1.183
"2024-05-07T08:14:38.788Z";1715069678788;1.9456;2.0726;1.4772;1.2047
"2024-05-07T08:14:38.997Z";1715069678997;1.9525;2.06;1.4719;1.2372
"2024-05-07T08:14:39.172Z";1715069679172;1.9563;NaN;1.4719;NaN
"2024-05-07T08:14:39.393Z";1715069679393;1.9565;2.0367;1.4719;NaN
"2024-05-07T08:14:39.678Z";1715069679678;1.9531;2.0174;1.4719;NaN
"2024-05-07T08:14:39.752Z";1715069679752;1.9462;NaN;1.4719;NaN
"2024-05-07T08:14:40.003Z";1715069680003;1.9379;NaN;1.4719;NaN
"2024-05-07T08:14:40.141Z";1715069680141;1.9296;NaN;1.4719;NaN
"2024-05-07T08:14:40.428Z";1715069680428;1.9192;NaN;1.4719;NaN
"2024-05-07T08:14:40.577Z";1715069680577;1.9085;NaN;1.4719;NaN
"2024-05-07T08:14:40.748Z";1715069680748;1.8987;NaN;1.4719;NaN
"2024-05-07T08:14:40.94Z";1715069680940;1.8914;NaN;1.4664;NaN
"2024-05-07T08:14:41.099Z";1715069681099;1.8888;NaN;1.4618;NaN
"2024-05-07T08:14:41.516Z";1715069681516;1.8874;NaN;1.4562;NaN
"2024-05-07T08:14:41.755Z";1715069681755;1.8884;NaN;1.4496;NaN
"2024-05-07T08:14:41.926Z";1715069681926;1.8899;NaN;1.4429;NaN
"2024-05-07T08:14:42.191Z";1715069682191;1.8939;NaN;1.4365;NaN
"2024-05-07T08:14:42.371Z";1715069682371;1.8994;NaN;1.4303;NaN
"2024-05-07T08:14:42.462Z";1715069682462;1.9014;NaN;1.4258;NaN
"2024-05-07T08:14:42.663Z";1715069682663;1.903;NaN;1.4216;NaN
"2024-05-07T08:14:42.842Z";1715069682842;1.905;NaN;1.4174;NaN
"2024-05-07T08:14:43.024Z";1715069683024;1.9086;NaN;1.4119;NaN
"2024-05-07T08:14:43.241Z";1715069683241;1.9095;NaN;1.4067;NaN
"2024-05-07T08:14:43.39Z";1715069683390;1.9093;NaN;1.4036;NaN
"2024-05-07T08:14:43.585Z";1715069683585;1.9085;NaN;1.402;NaN
"2024-05-07T08:14:43.835Z";1715069683835;1.9091;NaN;1.3995;NaN
"2024-05-07T08:14:43.967Z";1715069683967;1.9051;NaN;1.3966;NaN
"2024-05-07T08:14:44.175Z";1715069684175;1.9087;NaN;1.3945;NaN
"2024-05-07T08:14:44.427Z";1715069684427;1.9164;NaN;1.3887;NaN
"2024-05-07T08:14:44.587Z";1715069684587;1.9294;NaN;1.3822;NaN
"2024-05-07T08:14:44.798Z";1715069684798;1.9439;NaN;1.3725;NaN
"2024-05-07T08:14:44.96Z";1715069684960;1.9566;NaN;1.3632;NaN
"2024-05-07T08:14:45.166Z";1715069685166;1.9722;NaN;1.3525;NaN
"2024-05-07T08:14:45.505Z";1715069685505;1.9961;NaN;1.3385;NaN
"2024-05-07T08:14:45.609Z";1715069685609;2.0203;NaN;1.326;NaN
"2024-05-07T08:14:45.787Z";1715069685787;2.0203;NaN;1.326;NaN
"2024-05-07T08:14:45.898Z";1715069685898;2.0633;2.3518;1.326;NaN
"2024-05-07T08:14:46.348Z";1715069686348;2.0973;2.3422;1.326;NaN
"2024-05-07T08:14:46.454Z";1715069686454;2.1026;2.2338;1.326;NaN
"2024-05-07T08:14:46.73Z";1715069686730;2.1104;2.3149;1.326;NaN
"2024-05-07T08:14:46.861Z";1715069686861;2.1076;2.0316;1.3259;1.3238
"2024-05-07T08:14:47.103Z";1715069687103;2.0991;1.8606;1.3234;1.2693
"2024-05-07T08:14:47.238Z";1715069687238;2.0929;1.9129;1.3209;1.2628
"2024-05-07T08:14:47.533Z";1715069687533;2.088;1.9399;1.3192;1.2796
"2024-05-07T08:14:47.635Z";1715069687635;2.0843;1.9697;1.3189;1.3118
"2024-05-07T08:14:47.868Z";1715069687868;2.0786;1.8983;1.3169;1.2647
"2024-05-07T08:14:48.045Z";1715069688045;2.0703;1.795;1.3137;1.2255
"2024-05-07T08:14:48.381Z";1715069688381;2.0606;1.7326;1.3095;1.1923
"2024-05-07T08:14:48.406Z";1715069688406;2.0545;1.8406;1.3079;1.2624
"2024-05-07T08:14:48.611Z";1715069688611;2.0459;1.7335;1.3058;1.2412
"2024-05-07T08:14:48.771Z";1715069688771;2.0364;1.6853;1.3036;1.2373
"2024-05-07T08:14:48.986Z";1715069688986;2.026;1.6309;1.3033;1.2929
"2024-05-07T08:14:49.139Z";1715069689139;2.0172;1.6743;1.3037;1.3178
"2024-05-07T08:14:49.333Z";1715069689333;2.0085;1.6625;1.3045;1.3314
"2024-05-07T08:14:49.56Z";1715069689560;2.0005;1.6694;1.3041;1.2883
